    0.000    0.000   0.0000000E+00   0.0000000E+00   0.5000000E+00   0.0000000E+00  1.000  0.000
    0.000    0.000   0.1000000E+00   0.0000000E+00   0.5000000E+00   0.0000000E+00  1.000  0.000
    0.000    0.000   0.2000000E+00   0.0000000E+00   0.5000000E+00   0.0000000E+00  1.000  0.000
    0.000    0.000   0.3000000E+00   0.0000000E+00   0.5000000E+00   0.0000000E+00  1.000  0.000
    0.000    0.000   0.4000000E+00   0.0000000E+00   0.5000000E+00   0.0000000E+00  1.000  0.000
    0.000    0.000   0.5000000E+00   0.0000000E+00   0.5000000E+00   0.0000000E+00  1.000  0.000
   82.371  742.425   0.6000000E+00   0.5441003E-01   0.5000000E+00   0.2818518E+01  0.835  0.000
  108.826  639.798   0.7000000E+00   0.9245430E-01   0.5000000E+00   0.3774422E+01  0.842  0.000
  124.787  571.319   0.8000000E+00   0.1271974E+00   0.5000000E+00   0.4561631E+01  0.845  0.000
  136.378  518.765   0.9000000E+00   0.1603428E+00   0.5000000E+00   0.5266756E+01  0.847  0.000
  145.449  476.026   0.1000000E+01   0.1921146E+00   0.5000000E+00   0.5920517E+01  0.848  0.000
  152.829  440.233   0.1100000E+01   0.2225052E+00   0.5000000E+00   0.6538378E+01  0.847  0.000
  158.977  409.736   0.1200000E+01   0.2514917E+00   0.5000000E+00   0.7129521E+01  0.845  0.000
  163.555  385.723   0.1300000E+01   0.2750795E+00   0.5000000E+00   0.7700097E+01  0.323  0.002
  163.767  377.862   0.1400000E+01   0.2726385E+00   0.5000000E+00   0.8263511E+01  0.340  0.013
  163.971  370.162   0.1500000E+01   0.2703491E+00   0.5000000E+00   0.8826177E+01  0.367  0.024
  164.167  362.623   0.1600000E+01   0.2682010E+00   0.5000000E+00   0.9388134E+01  0.855  0.035
  164.356  355.242   0.1700000E+01   0.2661857E+00   0.5000000E+00   0.9949419E+01  0.859  0.046
  164.537  348.022   0.1800000E+01   0.2642915E+00   0.5000000E+00   0.1051007E+02  0.863  0.057
  164.711  340.956   0.1900000E+01   0.2624874E+00   0.5000000E+00   0.1107016E+02  0.867  0.068
  164.878  334.055   0.2000000E+01   0.2607999E+00   0.5000000E+00   0.1162965E+02  0.870  0.079
  165.038  327.319   0.2100000E+01   0.2592166E+00   0.5000000E+00   0.1218858E+02  0.873  0.090
  165.191  320.748   0.2200000E+01   0.2577228E+00   0.5000000E+00   0.1274699E+02  0.876  0.100
  165.338  314.333   0.2300000E+01   0.2563085E+00   0.5000000E+00   0.1330491E+02  0.879  0.111
  165.478  308.082   0.2400000E+01   0.2549773E+00   0.5000000E+00   0.1386236E+02  0.882  0.121
  165.612  301.995   0.2500000E+01   0.2537247E+00   0.5000000E+00   0.1441934E+02  0.885  0.132
  165.740  296.074   0.2600000E+01   0.2525570E+00   0.5000000E+00   0.1497585E+02  0.888  0.142
  165.863  290.318   0.2700000E+01   0.2514806E+00   0.5000000E+00   0.1553189E+02  0.890  0.152
  165.980  284.705   0.2800000E+01   0.2504340E+00   0.5000000E+00   0.1608761E+02  0.892  0.163
  166.091  279.248   0.2900000E+01   0.2494432E+00   0.5000000E+00   0.1664296E+02  0.895  0.173
  166.198  273.954   0.3000000E+01   0.2485457E+00   0.5000000E+00   0.1719786E+02  0.897  0.183
  166.300  268.798   0.3100000E+01   0.2476699E+00   0.5000000E+00   0.1775249E+02  0.899  0.193
  166.397  263.789   0.3200000E+01   0.2468489E+00   0.5000000E+00   0.1830677E+02  0.901  0.203
  166.490  258.933   0.3300000E+01   0.2461084E+00   0.5000000E+00   0.1886065E+02  0.902  0.213
  166.579  254.199   0.3400000E+01   0.2453502E+00   0.5000000E+00   0.1941439E+02  0.904  0.223
  166.663  249.620   0.3500000E+01   0.2447059E+00   0.5000000E+00   0.1996764E+02  0.906  0.233
  166.744  245.151   0.3600000E+01   0.2440170E+00   0.5000000E+00   0.2052085E+02  0.907  0.243
  166.821  240.831   0.3700000E+01   0.2434460E+00   0.5000000E+00   0.2107357E+02  0.909  0.253
  166.894  236.617   0.3800000E+01   0.2428330E+00   0.5000000E+00   0.2162625E+02  0.910  0.263
